ts_wall_s,ts_mono_s,dt_s,cpu_logical,cpu_physical,cpu_freq_cur_mhz_mean,cpu_freq_cur_mhz_max,cpu_total_percent,cpu_mean_core_percent,cpu_max_core_percent,cpu_core_count_sampled,loadavg_1,loadavg_5,loadavg_15,procs_running,procs_blocked,ctx_switches_d,interrupts_d,soft_interrupts_d,syscalls_d,cg_nr_periods,cg_nr_throttled,cg_throttled_usec,cg_nr_throttled_d,cg_throttled_usec_d,pct_user,pct_system,pct_idle,pct_iowait,pct_irq,pct_softirq,pct_steal,pct_guest,pct_guest_nice,sec_user_d,sec_system_d,sec_idle_d,sec_iowait_d,sec_irq_d,sec_softirq_d,sec_steal_d,sec_guest_d,sec_guest_nice_d,sec_total_d,proc_cpu_sec_d_sum,proc_cpu_pct_total_sum
1769029306.0859962,860466.370988074,1.0013609669404104,12,6,1433.9325,3324.221,2.3,2.0833333333333335,19.0,12,0.1513671875,0.2216796875,0.1767578125,1,0,2095,1372,915,0,0,0,0,0,0,1.9166666666065706,0.33333333332057513,97.75000000007286,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000000138243,0.03999999999996362,11.730000000447035,0.0,0.0,0.0,0.0,0.0,0.0,12.00000000044838,,
1769029307.087896,860467.372899173,1.0013721709838137,12,6,1302.5458333333333,3387.534,2.1,2.3333333333333335,20.0,12,0.2197265625,0.23486328125,0.181640625,1,0,1911,1202,804,0,0,0,0,0,0,2.0033388983985074,0.08347245410183575,97.91318864749967,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999978172,0.010000000000218279,11.72999999858439,0.0,0.0,0.0,0.0,0.0,0.0,11.97999999858439,,
1769029308.0898027,860468.374809885,1.0013760990696028,12,6,1207.4061666666666,3264.356,3.5,3.5833333333333335,23.0,12,0.2197265625,0.23486328125,0.181640625,1,0,1967,1278,749,0,0,0,0,0,0,3.249999999975197,0.2499999999963431,96.50000000002846,0.0,0.0,0.0,0.0,0.0,0.0,0.3899999999994179,0.02999999999974534,11.580000000074506,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000073669,,
1769029309.0917253,860469.376694451,1.001338190981187,12,6,1136.4464999999998,3483.508,2.0,2.0,12.0,12,0.2197265625,0.23486328125,0.181640625,1,0,2010,1047,633,0,0,0,0,0,0,1.8333333333278763,0.16666666667030466,97.91666666666666,0.08333333333515233,0.0,0.0,0.0,0.0,0.0,0.21999999999934516,0.020000000000436557,11.75,0.010000000000218279,0.0,0.0,0.0,0.0,0.0,12.0,,
1769029310.0936089,860470.378655474,1.0014154550153762,12,6,1398.5574166666665,4204.241,2.2,2.2333333333333334,20.8,12,0.2197265625,0.23486328125,0.181640625,1,0,1971,1138,730,0,0,0,0,0,0,1.9983347210417273,0.16652789341509538,97.75187343883361,0.0,0.0,0.08326394670955922,0.0,0.0,0.0,0.2400000000016007,0.019999999999527063,11.740000000223517,0.0,0.0,0.010000000000005116,0.0,0.0,0.0,12.01000000022465,,
1769029311.0955918,860471.380215261,1.0009925609920174,12,6,1918.7498333333333,4385.956,2.3,2.0,23.0,12,0.2197265625,0.23486328125,0.181640625,2,0,1971,1155,718,0,0,0,0,0,0,2.168473727931917,0.1668056713840462,97.66472060068403,0.0,0.0,0.0,0.0,0.0,0.0,0.2599999999983993,0.020000000000436557,11.71000000089407,0.0,0.0,0.0,0.0,0.0,0.0,11.990000000892906,,
1769029513.7276182,860674.012211638,1.0009607350220904,12,6,1190.4495833333333,3555.082,0.5,0.6666666666666666,2.0,12,0.0712890625,0.15869140625,0.1630859375,2,1,1039,718,603,0,0,0,0,0,0,0.2497918401003143,0.2497918401078871,99.5004163197918,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999998835847,0.02999999999974534,11.950000001117587,0.0,0.0,0.0,0.0,0.0,0.0,12.010000001116168,,
1769029514.7293658,860675.014196776,1.0011996239190921,12,6,1755.3038333333334,3947.09,0.4,0.5,2.0,12,0.0712890625,0.15869140625,0.1630859375,1,0,1029,610,517,0,0,0,0,0,0,0.2500000000209752,0.166666666673071,99.58333333330596,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000654836,0.019999999999527063,11.949999999254942,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999255124,,
1769029515.7311535,860676.016264056,1.0014795010210946,12,6,1471.0660833333334,3816.584,0.2,0.3333333333333333,1.0,12,0.0712890625,0.15869140625,0.1630859375,1,0,842,559,439,0,0,0,0,0,0,0.16666666666098234,0.08333333333049117,99.75000000000853,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000671207,,
1769029516.733179,860677.018181142,1.0013709670165554,12,6,1036.2024166666667,2116.542,0.5,0.5833333333333334,2.0,12,0.0712890625,0.15869140625,0.1630859375,1,0,1036,565,487,0,0,0,0,0,0,0.24958402663275203,0.24958402664031856,99.50083194672693,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999998835847,0.02999999999974534,11.959999999031425,0.0,0.0,0.0,0.0,0.0,0.0,12.019999999030006,,
1769029517.7350748,860678.020086112,1.0013803909532726,12,6,900.3888333333334,2004.227,0.3,0.25,1.0,12,0.0654296875,0.15576171875,0.162109375,1,0,1144,831,683,0,0,0,0,0,0,0.1668056713809083,0.1668056713809083,99.66638865723819,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.020000000000436557,11.950000001117587,0.0,0.0,0.0,0.0,0.0,0.0,11.99000000111846,,
1769029518.736982,860679.021940734,1.0013275239616632,12,6,1136.70725,2384.612,0.2,0.16666666666666666,1.0,12,0.0654296875,0.15576171875,0.162109375,1,3,868,432,358,0,0,0,0,0,0,0.16652789344232558,0.08326394672116279,99.66694421313049,0.08326394670601717,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.969999998807907,0.00999999999839929,0.0,0.0,0.0,0.0,0.0,12.009999998806961,,
1769029519.7656806,860680.050797052,1.001484686974436,12,6,1503.10175,3596.609,0.3,0.25,2.0,12,0.0654296875,0.15576171875,0.162109375,2,0,945,567,432,0,0,0,0,0,0,0.16220600161774074,0.16220600161036447,98.45904298465359,1.216545012118303,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.019999999999527063,12.140000000596046,0.1500000000014552,0.0,0.0,0.0,0.0,0.0,12.330000000597465,,
1769029520.767754,860681.052612102,1.0012269930448383,12,6,1299.412,4135.606,0.3,0.3333333333333333,2.0,12,0.0654296875,0.15576171875,0.162109375,1,0,1159,563,458,0,0,0,0,0,0,0.16652789340135293,0.16652789341649854,99.66694421318215,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999998617568,0.020000000000436557,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.010000000669606,,
